ID	untargeted_metabolomics_1	untargeted_metabolomics_2	untargeted_metabolomics_3	untargeted_metabolomics_4	untargeted_metabolomics_5	untargeted_metabolomics_6	untargeted_metabolomics_7	untargeted_metabolomics_8	untargeted_metabolomics_9	untargeted_metabolomics_10	untargeted_metabolomics_11	untargeted_metabolomics_12	untargeted_metabolomics_13	untargeted_metabolomics_14	untargeted_metabolomics_15	untargeted_metabolomics_16	untargeted_metabolomics_17	untargeted_metabolomics_18	untargeted_metabolomics_19	untargeted_metabolomics_20	untargeted_metabolomics_21	untargeted_metabolomics_22	untargeted_metabolomics_23	untargeted_metabolomics_24	untargeted_metabolomics_25	untargeted_metabolomics_26	untargeted_metabolomics_27	untargeted_metabolomics_28	untargeted_metabolomics_29	untargeted_metabolomics_30	untargeted_metabolomics_31	untargeted_metabolomics_32	untargeted_metabolomics_33	untargeted_metabolomics_34	untargeted_metabolomics_35	untargeted_metabolomics_36	untargeted_metabolomics_37	untargeted_metabolomics_38	untargeted_metabolomics_39	untargeted_metabolomics_40	untargeted_metabolomics_41	untargeted_metabolomics_42	untargeted_metabolomics_43	untargeted_metabolomics_44	untargeted_metabolomics_45	untargeted_metabolomics_46	untargeted_metabolomics_47	untargeted_metabolomics_48	untargeted_metabolomics_49	untargeted_metabolomics_50	untargeted_metabolomics_51	untargeted_metabolomics_52	untargeted_metabolomics_53	untargeted_metabolomics_54	untargeted_metabolomics_55	untargeted_metabolomics_56	untargeted_metabolomics_57	untargeted_metabolomics_58	untargeted_metabolomics_59	untargeted_metabolomics_60	untargeted_metabolomics_61	untargeted_metabolomics_62	untargeted_metabolomics_63	untargeted_metabolomics_64	untargeted_metabolomics_65	untargeted_metabolomics_66	untargeted_metabolomics_67	untargeted_metabolomics_68	untargeted_metabolomics_69	untargeted_metabolomics_70	untargeted_metabolomics_71	untargeted_metabolomics_72	untargeted_metabolomics_73	untargeted_metabolomics_74	untargeted_metabolomics_75	untargeted_metabolomics_76	untargeted_metabolomics_77	untargeted_metabolomics_78	untargeted_metabolomics_79	untargeted_metabolomics_80	untargeted_metabolomics_81	untargeted_metabolomics_82	untargeted_metabolomics_83	untargeted_metabolomics_84	untargeted_metabolomics_85	untargeted_metabolomics_86	untargeted_metabolomics_87	untargeted_metabolomics_88	untargeted_metabolomics_89	untargeted_metabolomics_90	untargeted_metabolomics_91	untargeted_metabolomics_92	untargeted_metabolomics_93	untargeted_metabolomics_94	untargeted_metabolomics_95	untargeted_metabolomics_96	untargeted_metabolomics_97	untargeted_metabolomics_98	untargeted_metabolomics_99	untargeted_metabolomics_100	untargeted_metabolomics_101	untargeted_metabolomics_102	untargeted_metabolomics_103	untargeted_metabolomics_104	untargeted_metabolomics_105	untargeted_metabolomics_106	untargeted_metabolomics_107	untargeted_metabolomics_108	untargeted_metabolomics_109	untargeted_metabolomics_110	untargeted_metabolomics_111	untargeted_metabolomics_112	untargeted_metabolomics_113	untargeted_metabolomics_114	untargeted_metabolomics_115	untargeted_metabolomics_116	untargeted_metabolomics_117	untargeted_metabolomics_118	untargeted_metabolomics_119	untargeted_metabolomics_120	untargeted_metabolomics_121	untargeted_metabolomics_122	untargeted_metabolomics_123	untargeted_metabolomics_124	untargeted_metabolomics_125	untargeted_metabolomics_126	untargeted_metabolomics_127	untargeted_metabolomics_128	untargeted_metabolomics_129	untargeted_metabolomics_130	untargeted_metabolomics_131	untargeted_metabolomics_132	untargeted_metabolomics_133	untargeted_metabolomics_134	untargeted_metabolomics_135	untargeted_metabolomics_136	untargeted_metabolomics_137	untargeted_metabolomics_138	untargeted_metabolomics_139	untargeted_metabolomics_140	untargeted_metabolomics_141	untargeted_metabolomics_142	untargeted_metabolomics_143	untargeted_metabolomics_144	untargeted_metabolomics_145	untargeted_metabolomics_146	untargeted_metabolomics_147	untargeted_metabolomics_148	untargeted_metabolomics_149	untargeted_metabolomics_150	untargeted_metabolomics_151	untargeted_metabolomics_152	untargeted_metabolomics_153	untargeted_metabolomics_154	untargeted_metabolomics_155	untargeted_metabolomics_156	untargeted_metabolomics_157	untargeted_metabolomics_158	untargeted_metabolomics_159	untargeted_metabolomics_160	untargeted_metabolomics_161	untargeted_metabolomics_162	untargeted_metabolomics_163	untargeted_metabolomics_164	untargeted_metabolomics_165	untargeted_metabolomics_166	untargeted_metabolomics_167	untargeted_metabolomics_168	untargeted_metabolomics_169	untargeted_metabolomics_170	untargeted_metabolomics_171	untargeted_metabolomics_172	untargeted_metabolomics_173	untargeted_metabolomics_174	untargeted_metabolomics_175	untargeted_metabolomics_176	untargeted_metabolomics_177	untargeted_metabolomics_178	untargeted_metabolomics_179	untargeted_metabolomics_180	untargeted_metabolomics_181	untargeted_metabolomics_182	untargeted_metabolomics_183	untargeted_metabolomics_184	untargeted_metabolomics_185	untargeted_metabolomics_186	untargeted_metabolomics_187	untargeted_metabolomics_188	untargeted_metabolomics_189	untargeted_metabolomics_190	untargeted_metabolomics_191	untargeted_metabolomics_192	untargeted_metabolomics_193	untargeted_metabolomics_194	untargeted_metabolomics_195	untargeted_metabolomics_196	untargeted_metabolomics_197	untargeted_metabolomics_198	untargeted_metabolomics_199	untargeted_metabolomics_200	untargeted_metabolomics_201	untargeted_metabolomics_202	untargeted_metabolomics_203	untargeted_metabolomics_204	untargeted_metabolomics_205	untargeted_metabolomics_206	untargeted_metabolomics_207	untargeted_metabolomics_208	untargeted_metabolomics_209	untargeted_metabolomics_210	untargeted_metabolomics_211	untargeted_metabolomics_212	untargeted_metabolomics_213	untargeted_metabolomics_214	untargeted_metabolomics_215	untargeted_metabolomics_216	untargeted_metabolomics_217	untargeted_metabolomics_218	untargeted_metabolomics_219	untargeted_metabolomics_220	untargeted_metabolomics_221	untargeted_metabolomics_222	untargeted_metabolomics_223	untargeted_metabolomics_224	untargeted_metabolomics_225	untargeted_metabolomics_226	untargeted_metabolomics_227	untargeted_metabolomics_228	untargeted_metabolomics_229	untargeted_metabolomics_230	untargeted_metabolomics_231	untargeted_metabolomics_232	untargeted_metabolomics_233	untargeted_metabolomics_234	untargeted_metabolomics_235	untargeted_metabolomics_236	untargeted_metabolomics_237	untargeted_metabolomics_238
98	6	18	0	6	7	9	0	12	0	7	7	12	9	12	10	0	0	18	18	13	18	11	8	10	13	11	0	0	13	12	10	4	17	14	7	0	8	0	8	0	11	13	0	5	14	1	11	11	12	10	0	11	0	8	0	10	17	10	11	5	0	10	19	8	9	9	12	0	0	8	4	13	14	8	0	5	0	9	8	10	5	21	15	7	10	7	0	6	11	0	0	10	0	11	0	12	0	8	15	8	12	10	0	22	13	12	8	19	12	11	0	0	10	11	9	6	9	0	0	23	12	8	9	8	0	15	5	0	7	9	11	0	0	5	11	0	14	0	11	0	0	11	0	6	0	13	0	0	0	4	0	0	11	14	0	19	11	0	0	0	0	9	3	0	9	13	10	0	2	13	16	13	15	9	3	15	5	11	18	16	13	0	0	11	0	16	5	13	10	15	0	15	0	6	0	10	18	0	0	0	11	11	15	0	7	13	12	9	10	0	14	11	12	7	0	20	0	11	5	10	6	12	0	12	0	6	0	6	6	5	0	13	16	0	19	7	2	11
99	3	26	0	11	6	7	0	12	13	9	0	0	10	0	19	0	11	0	2	1	9	0	0	12	3	11	12	10	16	11	6	17	13	0	14	14	0	12	13	0	15	0	0	5	8	16	11	12	5	10	0	15	9	0	4	0	8	9	8	0	0	17	0	0	12	10	0	2	0	0	12	0	8	7	0	0	8	21	8	0	0	0	4	14	0	9	0	13	18	6	14	7	12	16	9	3	2	6	0	17	11	0	0	0	0	15	15	9	0	0	10	0	18	17	0	10	8	8	12	12	28	7	7	3	11	11	16	0	2	7	10	4	10	12	8	18	10	19	1	6	0	13	9	20	9	0	9	13	0	3	18	13	3	12	0	0	0	9	18	14	17	7	0	15	0	0	14	18	18	0	17	15	11	0	0	11	14	18	0	13	0	13	4	16	0	10	13	13	11	14	10	14	9	8	10	16	18	13	13	15	9	0	7	0	15	22	0	11	13	0	4	17	8	9	0	17	0	13	10	6	13	0	9	12	7	2	0	3	0	3	0	11	7	5	17	10	11	14
100	11	0	9	0	13	11	12	10	0	13	7	17	0	11	0	0	7	3	0	18	12	6	9	18	12	12	11	8	9	1	0	16	19	12	7	0	12	7	0	19	15	0	21	0	11	10	0	5	7	12	9	5	15	0	0	2	15	9	19	6	10	14	14	16	13	11	10	9	12	0	21	2	10	0	17	1	0	18	0	7	5	7	12	0	6	12	12	11	0	12	12	13	13	0	11	10	10	14	0	0	10	13	13	4	0	0	16	0	7	0	1	9	0	17	0	14	3	21	5	9	7	11	0	13	7	18	11	9	19	0	4	20	0	13	7	16	9	11	13	0	0	16	0	7	20	0	6	17	11	16	0	4	0	15	0	17	16	17	0	8	6	15	11	4	0	18	12	3	0	0	0	12	7	17	3	0	10	16	7	6	6	0	11	14	0	16	0	18	17	9	0	13	16	10	14	7	9	13	6	19	0	10	0	6	0	12	16	10	7	13	0	0	5	0	10	0	1	17	12	16	8	0	0	10	0	5	10	14	0	0	7	0	0	0	19	20	16	10
101	12	0	13	0	3	17	9	12	11	17	15	6	2	9	6	0	16	13	1	5	14	0	3	20	15	6	0	16	14	8	13	0	9	0	16	0	0	2	16	18	7	11	6	0	0	1	0	0	8	0	0	0	0	16	13	0	16	11	10	6	13	0	8	14	0	19	0	16	0	14	8	11	0	12	0	8	0	10	8	10	13	17	0	9	3	0	4	10	13	0	5	0	5	5	8	16	6	11	11	0	8	0	17	14	13	0	4	10	9	11	11	3	0	0	0	0	0	14	0	0	0	0	7	6	8	17	6	0	8	14	8	26	3	0	0	15	0	0	17	0	5	7	11	11	10	0	12	3	15	9	0	0	0	11	0	9	1	6	17	8	0	0	0	0	1	0	15	0	0	2	13	8	0	16	10	8	0	15	8	0	0	16	11	5	0	0	0	7	15	3	0	5	9	13	6	0	7	12	15	8	0	0	9	12	4	9	0	10	0	11	3	7	0	13	16	13	0	0	0	8	6	1	0	9	9	0	10	13	6	11	0	11	0	11	0	20	8	0
102	10	0	0	0	9	8	0	0	7	11	12	0	5	0	7	14	14	14	8	8	3	6	0	19	6	0	0	14	10	0	11	6	0	5	10	0	0	8	8	7	4	17	6	0	8	0	11	11	12	0	8	7	0	13	0	10	14	5	8	0	10	9	19	5	25	13	1	17	2	18	4	15	8	10	0	0	0	17	0	0	2	0	19	17	8	8	0	7	20	0	4	0	3	8	10	14	6	5	6	12	0	0	0	15	4	5	8	11	19	7	15	0	0	8	0	12	13	1	11	10	14	15	0	13	18	21	12	15	0	11	0	11	16	5	8	19	4	14	6	3	0	0	15	13	9	0	8	0	4	8	0	10	9	20	13	0	0	0	13	12	8	12	7	7	19	0	8	0	0	9	0	0	13	10	7	5	19	0	17	15	8	12	0	14	12	10	8	18	1	19	0	0	0	12	8	10	17	8	14	26	0	0	16	9	13	0	19	3	14	6	0	0	0	9	17	12	3	4	0	4	0	14	7	0	22	0	4	0	7	15	3	7	0	0	12	0	16	15
103	12	10	15	20	0	0	7	0	3	0	0	6	12	0	9	11	12	0	5	0	9	16	0	16	15	8	4	4	0	20	0	0	14	1	15	16	13	8	0	0	0	0	18	4	12	14	4	13	11	9	0	9	8	7	0	0	3	14	0	6	0	0	7	6	9	12	0	5	13	14	8	0	10	8	4	22	11	0	8	0	1	0	0	0	0	9	0	0	13	14	0	16	14	0	18	9	7	0	9	17	11	0	8	15	4	0	14	14	16	9	22	14	1	0	0	18	10	0	8	11	18	12	19	15	1	0	18	0	19	0	10	4	0	0	0	0	10	11	6	7	0	0	17	12	10	17	16	9	0	4	2	14	0	0	0	2	8	11	0	1	14	16	3	8	12	8	8	8	2	8	0	12	17	0	11	17	0	16	0	6	15	0	0	14	0	12	0	8	16	5	17	0	0	22	10	12	8	11	16	9	15	8	0	3	3	0	0	19	0	11	0	6	0	0	0	14	0	10	0	11	0	8	0	16	0	6	0	2	7	0	18	0	6	0	9	3	0	10
104	0	11	10	0	5	16	7	10	15	13	15	14	0	10	11	0	13	0	0	0	13	0	9	4	12	1	7	15	0	12	1	11	10	0	5	0	0	0	8	12	14	0	18	5	0	15	0	15	10	8	11	2	22	8	6	7	22	1	9	0	18	12	18	0	0	0	11	6	10	9	0	6	0	0	6	7	4	0	0	25	6	13	13	14	0	0	0	15	0	15	0	7	10	0	3	20	7	0	0	11	19	0	10	0	7	7	7	0	3	11	13	0	13	24	0	8	19	0	0	7	0	1	2	5	6	1	11	10	10	2	2	0	12	14	8	8	15	0	0	0	1	10	0	15	14	15	10	7	0	2	15	0	13	14	6	14	12	15	0	2	15	26	0	6	17	0	2	7	14	10	16	0	12	6	0	8	0	7	0	13	14	4	6	0	9	9	16	1	5	0	8	14	1	17	3	8	6	0	5	13	8	0	3	1	16	9	0	0	11	4	4	15	5	0	4	14	0	12	12	15	10	8	6	3	0	16	10	0	4	1	0	5	4	17	14	14	11	17
105	0	0	5	9	15	0	0	0	0	0	10	0	13	15	1	11	16	17	0	0	13	15	7	12	14	0	0	0	3	5	12	9	0	0	0	0	13	18	9	11	16	10	5	6	7	7	8	17	3	20	8	7	0	7	4	3	0	13	0	14	0	9	14	10	19	6	12	8	12	0	6	0	11	14	14	13	0	6	9	2	0	0	8	6	0	0	17	0	10	0	0	1	9	3	0	17	12	11	0	10	9	12	11	9	11	14	12	4	4	11	10	0	11	8	11	1	9	3	0	6	14	8	0	0	6	8	8	0	0	0	5	0	0	0	0	6	15	0	0	0	9	12	9	12	17	11	15	8	15	0	15	0	0	7	2	0	0	8	19	0	1	13	12	0	6	16	0	0	0	12	0	0	0	14	20	11	11	0	0	1	0	7	12	8	0	0	0	0	9	14	2	19	12	0	15	15	0	10	14	15	0	11	12	0	0	16	8	0	3	15	7	0	13	9	12	12	0	0	2	0	16	11	3	16	11	17	10	0	0	12	0	0	0	18	15	13	5	10
106	0	7	3	16	15	12	4	6	0	1	15	0	6	7	8	0	0	0	10	12	0	0	0	19	0	5	8	14	6	8	10	0	8	0	5	16	3	10	7	12	8	3	15	13	0	2	10	14	10	13	11	0	17	21	9	1	10	0	14	11	3	12	11	0	0	11	1	15	9	3	8	7	15	0	0	7	1	4	6	0	2	6	15	0	0	12	12	6	4	15	16	0	16	1	0	3	3	0	3	12	5	15	0	0	12	9	3	1	14	3	0	0	16	14	5	0	6	17	0	0	5	0	7	0	0	3	0	15	10	19	1	0	17	10	12	2	14	7	7	0	0	6	8	0	0	11	6	7	7	9	8	0	0	15	1	17	7	11	0	9	0	14	15	0	0	15	19	8	4	9	7	10	0	10	10	0	15	0	10	9	8	0	0	5	0	1	15	1	18	0	9	0	0	0	0	0	23	18	10	0	0	0	0	0	6	10	8	0	4	13	0	10	12	5	10	8	0	1	0	0	16	13	0	4	0	4	0	15	0	7	12	11	16	9	16	8	12	0
107	15	2	0	9	0	16	8	11	7	6	0	0	0	0	15	3	4	15	13	4	0	0	17	15	10	0	3	0	9	3	17	0	11	18	14	14	4	9	18	19	3	1	14	9	16	9	0	16	9	14	0	16	0	9	0	0	0	0	10	15	0	9	0	0	0	0	8	12	4	13	15	10	23	0	0	0	0	10	0	6	13	0	0	9	2	0	8	2	0	11	7	0	14	11	16	13	17	7	0	0	10	0	0	11	7	7	10	8	6	12	0	6	4	0	8	10	0	0	16	9	10	8	0	12	16	0	10	9	0	0	9	8	0	8	12	14	0	11	11	16	0	0	0	12	9	8	0	14	12	14	5	4	10	0	11	0	0	11	2	4	7	13	15	17	0	0	0	0	10	2	14	6	13	10	9	0	9	12	8	0	0	0	12	0	21	9	15	15	14	7	11	0	14	17	0	9	6	18	8	0	13	0	0	0	0	10	12	8	11	0	4	0	4	7	10	16	5	15	21	0	8	0	12	0	7	0	0	9	8	3	11	19	13	0	15	6	0	0
108	6	5	12	10	21	14	11	17	0	0	8	1	14	0	17	7	15	5	0	5	13	5	13	0	8	20	11	11	4	4	0	11	18	12	7	0	7	12	0	10	0	19	9	4	10	17	9	0	0	12	16	0	0	6	10	6	2	0	0	7	10	9	10	0	0	9	0	9	0	0	3	0	14	16	11	0	0	7	0	7	11	10	17	7	15	0	16	11	0	0	12	0	18	9	0	0	10	15	0	0	8	11	21	0	0	12	12	15	9	17	0	2	9	10	3	8	0	6	19	12	10	0	12	0	0	15	0	0	0	0	5	13	13	13	13	2	8	0	0	3	9	0	5	10	13	0	0	10	9	16	18	14	14	0	15	0	0	9	14	10	0	0	0	6	0	9	0	5	0	11	16	20	7	10	0	0	6	8	4	17	18	10	1	0	0	16	0	0	0	0	7	13	10	7	21	2	7	0	0	6	19	15	4	18	0	0	5	18	9	0	1	15	0	0	5	12	14	6	10	8	0	9	3	0	13	0	6	0	12	9	0	6	15	15	8	0	0	0
109	24	0	8	10	13	19	12	0	13	10	9	8	12	16	9	0	10	9	0	5	0	7	6	0	16	9	11	17	9	6	14	0	5	11	13	16	13	11	5	0	0	0	13	0	0	11	4	1	0	0	13	10	12	8	1	19	14	14	0	0	12	8	11	0	0	0	7	0	13	23	9	15	16	7	16	10	11	0	13	14	7	10	10	7	16	9	0	0	19	9	0	0	0	16	8	0	9	15	0	13	12	0	0	6	2	0	0	9	3	12	0	18	8	7	0	12	6	0	5	10	15	10	0	9	0	14	16	0	0	0	0	0	0	15	0	12	23	0	6	0	10	0	0	0	0	18	20	11	8	3	0	14	13	13	0	14	6	0	9	13	14	19	3	0	0	13	7	6	2	12	0	11	12	4	0	19	14	5	21	7	15	0	4	0	16	2	9	8	11	6	20	0	0	11	16	12	0	14	0	8	14	0	0	0	10	0	0	12	13	7	9	3	12	0	22	14	14	10	0	15	17	7	6	11	4	11	11	0	3	9	14	8	8	8	7	9	16	10
110	5	0	6	3	15	9	15	0	4	15	16	0	5	8	0	10	8	11	11	4	13	0	4	5	0	14	9	3	0	12	15	0	12	11	13	16	17	1	7	8	1	7	0	6	12	1	13	0	2	6	0	15	4	7	14	0	7	11	9	0	4	0	11	14	5	4	16	15	0	5	0	15	0	11	11	12	5	9	10	5	12	11	7	4	1	7	0	0	18	12	7	0	4	4	11	6	9	0	2	15	18	3	0	7	11	0	6	6	6	10	11	12	10	9	0	5	13	0	14	5	0	0	0	13	0	0	3	10	11	6	0	14	0	17	7	2	12	0	0	14	11	9	2	10	3	4	7	0	12	17	12	0	14	11	7	14	0	18	12	8	13	10	0	15	12	15	0	4	23	0	10	8	9	14	26	11	4	0	13	0	11	13	0	15	8	12	6	0	13	9	0	5	4	0	7	8	12	5	19	0	0	12	9	3	0	9	12	10	15	12	5	8	13	14	14	10	0	4	5	17	13	16	1	0	17	11	6	14	14	7	1	0	17	10	0	14	13	5
111	10	15	8	10	8	13	0	7	4	0	15	17	17	8	0	0	6	0	4	9	0	13	8	0	13	0	4	13	0	0	0	10	1	15	9	7	0	5	0	0	15	11	16	0	11	1	7	0	0	8	9	6	13	5	17	14	10	0	15	4	0	7	12	15	5	0	6	13	4	0	9	17	15	22	12	0	8	14	16	0	16	0	5	3	18	0	10	7	0	12	9	14	4	8	5	8	6	0	0	0	0	7	13	0	17	12	11	18	0	2	3	0	11	0	15	0	12	7	7	0	0	0	0	17	0	11	12	0	0	20	4	25	0	0	18	0	12	12	0	0	0	14	0	15	17	6	11	8	15	8	5	7	0	15	0	5	9	14	0	9	12	0	0	0	0	0	0	0	5	11	5	8	0	6	18	10	15	11	13	6	0	17	6	0	0	15	11	8	11	12	14	10	0	19	0	11	1	5	11	0	0	0	14	6	0	8	7	0	11	11	11	8	13	0	8	8	7	9	0	0	0	0	16	13	10	5	9	5	17	9	11	7	4	14	8	0	4	0
112	19	14	13	7	21	11	19	12	2	11	10	6	13	0	0	8	17	0	0	3	11	0	13	11	0	0	0	12	19	4	7	10	10	12	15	19	0	14	0	0	13	0	3	1	17	12	13	18	10	1	0	0	18	0	10	0	19	0	10	5	3	13	0	6	8	0	0	13	8	11	0	9	7	16	6	0	13	0	3	9	0	0	0	0	10	8	0	12	12	0	0	0	0	0	10	17	0	0	17	12	0	8	11	5	14	12	0	6	0	5	13	0	0	6	4	6	8	11	11	15	0	12	0	0	4	0	11	0	1	0	19	2	0	14	6	6	8	9	0	0	15	10	16	0	8	2	9	18	13	16	0	14	0	13	15	9	19	16	5	0	6	0	0	14	9	11	0	0	0	14	12	11	13	10	0	8	15	12	10	9	5	11	13	5	17	17	12	8	12	18	0	13	8	0	9	13	7	0	0	17	0	0	3	5	12	10	0	13	5	12	14	9	2	12	10	5	12	16	11	12	0	0	3	10	0	8	3	15	13	9	2	0	4	11	15	10	0	0
113	12	7	0	12	6	0	4	0	9	7	14	10	0	12	1	0	4	16	15	0	1	0	10	5	0	13	12	10	0	0	15	0	8	2	0	4	0	6	8	12	16	0	8	0	6	11	18	0	3	0	0	4	3	0	0	0	10	0	0	23	10	6	8	4	8	6	22	0	10	13	0	0	0	5	0	7	0	15	14	4	10	16	9	6	14	0	12	0	12	11	10	9	3	3	16	9	7	0	13	0	0	0	5	7	0	9	0	0	16	2	13	0	5	15	0	5	14	17	4	0	14	0	8	7	10	11	12	7	0	0	0	0	1	7	0	17	8	0	9	13	18	10	2	14	6	11	7	13	0	15	0	6	0	0	0	10	11	14	0	0	0	0	0	16	4	11	5	19	11	12	6	0	3	8	10	0	0	8	0	9	8	13	9	4	10	10	7	0	0	12	9	0	0	0	14	9	0	0	21	8	12	10	12	13	16	0	3	6	16	11	6	14	12	15	8	21	0	18	0	15	10	10	6	0	9	0	0	10	14	1	9	0	0	4	13	9	0	0
114	0	4	4	0	8	13	11	14	13	4	13	4	0	10	0	2	0	7	10	0	18	13	0	10	18	10	13	13	5	0	0	6	0	0	0	6	0	0	0	0	5	20	7	0	5	0	4	0	0	0	0	18	6	0	5	13	7	6	20	0	9	0	10	0	10	0	0	0	8	13	5	13	0	9	14	4	0	8	8	13	2	7	8	12	6	19	8	12	8	17	22	16	8	4	0	13	0	16	14	8	0	8	11	7	0	8	12	0	8	11	3	3	9	12	8	16	13	0	16	0	6	8	12	14	15	5	7	0	0	11	22	5	7	0	14	0	5	0	11	14	14	14	10	11	0	0	0	15	13	10	0	0	0	10	11	4	19	10	0	10	0	8	0	14	0	0	15	16	4	0	0	0	7	5	6	0	0	3	20	15	6	12	9	9	12	20	9	15	25	11	0	7	0	5	11	13	0	5	11	9	9	0	15	8	6	3	6	4	8	5	12	11	0	14	7	0	9	10	8	0	8	8	0	4	12	0	15	0	6	11	7	14	0	4	0	0	0	18
115	11	16	13	16	0	0	1	10	23	2	18	0	3	0	9	0	0	0	13	13	13	13	10	9	11	9	0	16	13	0	2	20	16	0	8	0	2	0	11	16	9	18	17	0	6	17	0	7	9	14	15	9	18	6	0	5	3	10	0	10	8	0	0	0	4	0	7	12	0	13	6	12	0	0	9	11	0	13	4	18	8	19	12	11	8	0	12	0	6	15	1	0	2	18	0	10	8	9	4	0	0	10	9	19	0	4	11	0	4	6	10	0	12	5	16	10	4	25	1	8	10	11	0	5	6	0	19	0	8	13	14	12	0	14	8	4	8	0	13	18	4	10	0	0	7	6	0	8	10	6	17	10	9	0	6	15	3	8	14	0	19	0	7	17	6	10	0	12	10	20	0	0	12	13	3	11	11	9	0	8	14	17	2	12	4	0	13	18	6	7	17	0	9	12	10	8	0	14	5	0	0	0	0	9	9	15	11	16	11	14	1	4	9	0	11	11	1	16	5	15	5	6	18	17	11	0	0	8	6	13	0	5	11	13	8	0	0	0
116	0	17	0	3	18	0	11	9	10	7	13	12	0	24	8	0	0	13	6	3	0	9	0	0	16	2	13	0	10	18	9	13	0	11	11	13	0	0	9	21	15	3	10	11	3	11	7	13	0	0	8	4	0	11	13	0	12	0	10	11	0	11	12	0	0	14	18	21	12	18	11	4	12	7	6	0	0	11	4	0	0	0	6	13	13	0	9	0	12	14	11	9	14	5	17	0	17	9	18	0	3	17	0	0	0	8	14	0	3	13	7	0	6	6	11	0	0	0	15	13	0	21	4	13	9	6	0	0	0	3	0	11	13	11	0	16	19	0	0	11	10	12	0	10	19	10	9	12	0	3	0	11	12	0	8	15	6	10	11	19	15	11	16	0	6	11	6	7	2	12	11	15	10	6	11	0	6	5	12	0	13	3	13	8	23	12	1	0	14	12	3	0	16	6	0	14	0	11	0	0	11	0	0	0	0	14	4	12	14	8	12	14	4	12	0	6	0	11	0	8	3	14	13	9	1	0	4	0	15	10	0	4	10	2	1	0	10	0
117	3	15	13	11	10	0	0	8	0	10	0	10	10	18	15	20	12	5	6	0	0	13	3	7	0	0	11	9	7	15	0	3	18	15	11	9	13	13	0	14	13	12	10	0	13	0	0	0	0	0	5	17	7	4	17	6	7	16	11	18	6	13	5	4	11	10	14	11	0	3	0	0	4	0	0	0	6	0	7	9	0	15	12	0	10	0	11	6	11	8	0	9	3	1	0	8	0	10	9	0	12	0	14	0	0	2	0	0	8	17	5	14	6	0	0	0	0	17	0	4	9	11	0	12	12	17	6	0	0	6	0	0	12	7	0	6	14	13	0	0	12	0	14	8	12	0	15	13	0	10	1	4	12	4	8	4	20	13	10	0	0	0	17	5	0	0	8	5	5	6	13	21	0	19	14	7	8	2	0	6	6	6	3	0	15	4	4	19	0	8	20	3	13	3	7	11	0	10	11	9	0	17	13	0	19	0	13	10	0	0	10	0	0	0	0	8	0	21	7	7	10	12	11	9	7	0	0	8	4	14	0	4	8	9	0	10	4	12
118	0	0	12	0	14	0	22	6	0	2	0	13	8	11	15	12	16	8	10	0	0	9	4	10	0	9	0	11	13	9	0	0	11	16	13	0	10	11	2	14	0	6	0	0	13	3	22	0	9	3	10	5	10	10	15	8	7	13	0	18	0	4	0	0	0	14	0	0	0	16	14	10	9	5	0	3	14	0	0	13	8	1	0	4	5	11	0	0	3	14	13	15	0	7	13	0	0	6	5	0	9	18	20	0	7	15	0	15	0	13	7	0	7	12	6	9	7	14	9	10	2	16	10	0	0	3	9	15	15	0	4	23	12	8	0	7	13	9	0	1	12	8	12	0	0	0	0	2	0	0	0	12	0	15	10	19	0	7	18	12	14	0	11	6	21	0	19	0	14	12	12	11	11	0	16	0	12	13	14	0	1	0	0	15	12	11	0	0	11	20	14	7	12	1	14	13	2	12	12	24	9	0	0	0	11	10	11	11	9	12	14	9	7	13	5	3	0	0	0	14	0	8	0	0	0	0	12	0	3	0	10	13	4	19	0	5	11	0
119	6	9	11	0	0	3	0	0	14	9	7	15	0	13	12	15	13	15	0	13	11	8	15	0	10	0	11	19	7	9	7	14	10	17	0	9	0	0	12	5	10	12	0	0	0	7	0	12	13	16	0	13	0	16	0	8	4	13	0	0	10	12	20	13	18	0	0	5	0	0	14	8	0	0	8	0	4	10	6	0	0	17	0	11	13	14	10	0	0	12	7	5	1	0	15	10	0	8	14	0	0	0	11	18	0	3	0	0	3	3	8	11	16	9	1	15	11	5	0	1	0	0	0	0	13	10	17	6	0	2	11	0	15	0	8	0	6	0	9	1	10	7	17	12	15	8	14	11	14	8	0	0	6	16	9	9	15	15	7	13	0	8	0	11	0	0	0	15	0	6	12	0	0	10	0	3	16	4	1	19	8	3	15	17	14	16	13	0	0	13	0	8	6	2	14	0	11	15	0	5	0	12	3	11	12	11	3	9	10	11	5	8	9	0	0	11	16	2	9	11	5	10	0	16	1	14	12	17	7	0	14	0	0	3	11	15	9	7
