feature_a_id	feature_b_id	feature_a_name	feature_b_name	Correlation
147	119	metagenomics_48	metagenomics_20	-0.02312888201204486
115	32	metagenomics_16	proteomics_33	0.023126600726675127
71	19	proteomics_72	proteomics_20	-0.023122913792994776
64	33	proteomics_65	proteomics_34	0.023119923985294444
105	13	metagenomics_6	proteomics_14	-0.023081311268921746
118	32	metagenomics_19	proteomics_33	0.02307109618588282
121	10	metagenomics_22	proteomics_11	-0.02305528688741128
100	91	metagenomics_1	proteomics_92	0.023036066531712817
137	58	metagenomics_38	proteomics_59	-0.023023491933758435
136	94	metagenomics_37	proteomics_95	0.023013054097492155
125	58	metagenomics_26	proteomics_59	-0.02299314199908576
80	3	proteomics_81	proteomics_4	0.02296929134175104
90	84	proteomics_91	proteomics_85	0.022961053224476672
121	14	metagenomics_22	proteomics_15	0.02294661171583886
130	47	metagenomics_31	proteomics_48	-0.022944059071047435
63	47	proteomics_64	proteomics_48	-0.022931630846712885
126	68	metagenomics_27	proteomics_69	0.02291375322369893
117	64	metagenomics_18	proteomics_65	-0.022896622457728534
122	20	metagenomics_23	proteomics_21	-0.022891666699877647
88	1	proteomics_89	proteomics_2	-0.022866938782313002
97	6	proteomics_98	proteomics_7	-0.022859972430784425
24	18	proteomics_25	proteomics_19	-0.022836690054342024
58	53	proteomics_59	proteomics_54	-0.022827370042179756
134	126	metagenomics_35	metagenomics_27	0.022824238761486502
71	66	proteomics_72	proteomics_67	-0.022815281223835825
144	136	metagenomics_45	metagenomics_37	-0.022807606092259843
77	23	proteomics_78	proteomics_24	-0.022797619415672904
53	13	proteomics_54	proteomics_14	0.02277303241795306
115	3	metagenomics_16	proteomics_4	-0.02276241432986177
52	47	proteomics_53	proteomics_48	0.02274977061716158
80	20	proteomics_81	proteomics_21	-0.022721548049238365
84	27	proteomics_85	proteomics_28	0.022721537868197646
126	84	metagenomics_27	proteomics_85	-0.022711782246128458
130	85	metagenomics_31	proteomics_86	0.022678005646347796
138	49	metagenomics_39	proteomics_50	0.022674389844105938
31	0	proteomics_32	proteomics_1	0.022658742858548835
87	40	proteomics_88	proteomics_41	0.022642519121151245
135	93	metagenomics_36	proteomics_94	-0.022641348841149
145	47	metagenomics_46	proteomics_48	0.022628148326156377
105	43	metagenomics_6	proteomics_44	0.022623097664701452
45	42	proteomics_46	proteomics_43	0.022613686867361947
100	8	metagenomics_1	proteomics_9	0.022607492805646577
85	9	proteomics_86	proteomics_10	-0.022597773783150157
109	102	metagenomics_10	metagenomics_3	-0.02257555022221633
32	10	proteomics_33	proteomics_11	-0.022573144374432468
67	8	proteomics_68	proteomics_9	-0.02255999958991923
140	52	metagenomics_41	proteomics_53	0.022558861818895215
145	31	metagenomics_46	proteomics_32	-0.022542939935821425
52	42	proteomics_53	proteomics_43	0.022528016770041976
112	61	metagenomics_13	proteomics_62	0.022527327852448403
139	111	metagenomics_40	metagenomics_12	0.0225198197675862
137	32	metagenomics_38	proteomics_33	0.022515890277767996
38	8	proteomics_39	proteomics_9	0.02250741815537321
92	10	proteomics_93	proteomics_11	-0.022504628892539263
95	31	proteomics_96	proteomics_32	0.0224988878404461
98	85	proteomics_99	proteomics_86	0.02249561583035701
105	3	metagenomics_6	proteomics_4	-0.022490968386422717
106	49	metagenomics_7	proteomics_50	-0.022489144611458987
139	26	metagenomics_40	proteomics_27	-0.022466441164453985
79	28	proteomics_80	proteomics_29	-0.02245989089760492
87	41	proteomics_88	proteomics_42	-0.022426032251026948
144	58	metagenomics_45	proteomics_59	-0.022421622749891488
53	37	proteomics_54	proteomics_38	0.022419019029534217
99	48	proteomics_100	proteomics_49	0.022409282068619873
94	14	proteomics_95	proteomics_15	0.022409133748668885
115	34	metagenomics_16	proteomics_35	-0.022373806074485462
127	56	metagenomics_28	proteomics_57	0.022363549237625152
77	27	proteomics_78	proteomics_28	-0.022359186847599095
134	43	metagenomics_35	proteomics_44	0.022333744532765636
117	110	metagenomics_18	metagenomics_11	0.022328728436724895
54	21	proteomics_55	proteomics_22	-0.0223041012791399
110	97	metagenomics_11	proteomics_98	-0.02229109756288271
148	88	metagenomics_49	proteomics_89	0.022267534719223207
77	10	proteomics_78	proteomics_11	0.02226017866253219
46	43	proteomics_47	proteomics_44	-0.02225914755067659
81	14	proteomics_82	proteomics_15	-0.022253736975948145
50	49	proteomics_51	proteomics_50	0.022252958110193
130	109	metagenomics_31	metagenomics_10	0.022234588327499926
14	10	proteomics_15	proteomics_11	-0.022228922156836632
125	39	metagenomics_26	proteomics_40	0.022214532538103387
94	48	proteomics_95	proteomics_49	-0.02219337961323637
128	120	metagenomics_29	metagenomics_21	0.022185192458923704
116	36	metagenomics_17	proteomics_37	0.02216526365559257
94	63	proteomics_95	proteomics_64	-0.022165099985594537
58	42	proteomics_59	proteomics_43	0.02215703897251465
76	5	proteomics_77	proteomics_6	-0.022148801681154517
132	29	metagenomics_33	proteomics_30	0.022148130957485607
102	75	metagenomics_3	proteomics_76	0.022124947531146386
30	16	proteomics_31	proteomics_17	0.022116788126552774
78	39	proteomics_79	proteomics_40	-0.022100733057374762
138	24	metagenomics_39	proteomics_25	0.022099166893354758
48	7	proteomics_49	proteomics_8	0.022065275712143104
109	89	metagenomics_10	proteomics_90	-0.022063541166501367
145	96	metagenomics_46	proteomics_97	0.02204483277487259
107	33	metagenomics_8	proteomics_34	-0.022040401540928317
132	123	metagenomics_33	metagenomics_24	-0.022039918744848563
134	72	metagenomics_35	proteomics_73	0.022032109997371457
104	90	metagenomics_5	proteomics_91	-0.02199704904960002
83	43	proteomics_84	proteomics_44	0.021984026842279222
67	49	proteomics_68	proteomics_50	0.021981316628274537
117	81	metagenomics_18	proteomics_82	-0.02196637693793005
137	68	metagenomics_38	proteomics_69	0.021951416628399452
138	66	metagenomics_39	proteomics_67	-0.021939924329600416
144	32	metagenomics_45	proteomics_33	0.02193330356356668
87	84	proteomics_88	proteomics_85	0.02192734811559079
71	46	proteomics_72	proteomics_47	-0.02189410643519535
85	37	proteomics_86	proteomics_38	0.021885884758490164
114	33	metagenomics_15	proteomics_34	-0.021881549072506383
97	91	proteomics_98	proteomics_92	-0.021876291550206466
93	84	proteomics_94	proteomics_85	-0.021875274598543812
52	9	proteomics_53	proteomics_10	0.021874085010069516
105	73	metagenomics_6	proteomics_74	-0.02187281503350392
21	19	proteomics_22	proteomics_20	-0.021862933398596573
136	33	metagenomics_37	proteomics_34	-0.02185014876560518
111	8	metagenomics_12	proteomics_9	0.021836911366116173
140	119	metagenomics_41	metagenomics_20	0.02183304642098425
133	43	metagenomics_34	proteomics_44	0.021827727607506932
114	83	metagenomics_15	proteomics_84	-0.021826945944486434
139	82	metagenomics_40	proteomics_83	-0.021826271763301187
82	5	proteomics_83	proteomics_6	0.02180199996821014
126	28	metagenomics_27	proteomics_29	0.02179953075057673
149	49	metagenomics_50	proteomics_50	0.02178292419958605
50	47	proteomics_51	proteomics_48	0.02176334437940194
145	50	metagenomics_46	proteomics_51	0.021760732366155184
67	27	proteomics_68	proteomics_28	-0.0217548603194489
88	16	proteomics_89	proteomics_17	0.02175178703746908
140	84	metagenomics_41	proteomics_85	-0.021744937020497596
140	129	metagenomics_41	metagenomics_30	-0.021740310466526733
83	10	proteomics_84	proteomics_11	0.02172998140224619
147	35	metagenomics_48	proteomics_36	0.021725402742624456
88	47	proteomics_89	proteomics_48	0.02172080412179008
54	10	proteomics_55	proteomics_11	-0.021697728435121515
120	109	metagenomics_21	metagenomics_10	0.02168894302362006
85	35	proteomics_86	proteomics_36	-0.02168889881403887
147	79	metagenomics_48	proteomics_80	0.021673655578237562
83	76	proteomics_84	proteomics_77	-0.02167102740972307
149	86	metagenomics_50	proteomics_87	0.02166593102308595
41	30	proteomics_42	proteomics_31	-0.02162214608245811
110	48	metagenomics_11	proteomics_49	-0.02162000839985725
104	67	metagenomics_5	proteomics_68	-0.021619396306340834
76	46	proteomics_77	proteomics_47	0.02160164144696964
118	64	metagenomics_19	proteomics_65	0.021587913732439856
126	114	metagenomics_27	metagenomics_15	-0.02158424114367659
122	52	metagenomics_23	proteomics_53	-0.021575032833618227
95	76	proteomics_96	proteomics_77	-0.02157499213115774
98	4	proteomics_99	proteomics_5	-0.021574195879008176
86	62	proteomics_87	proteomics_63	-0.021572953903695864
98	58	proteomics_99	proteomics_59	-0.021569570334902477
98	47	proteomics_99	proteomics_48	0.021559478955369384
58	32	proteomics_59	proteomics_33	0.0215385563507071
32	24	proteomics_33	proteomics_25	0.021536710001573266
100	31	metagenomics_1	proteomics_32	-0.02153667994196632
145	138	metagenomics_46	metagenomics_39	0.021518079155270646
47	10	proteomics_48	proteomics_11	0.021515602444609358
119	2	metagenomics_20	proteomics_3	-0.021502032753747617
131	98	metagenomics_32	proteomics_99	0.02149824517678045
60	4	proteomics_61	proteomics_5	-0.02148771535299992
148	138	metagenomics_49	metagenomics_39	0.02148423955604749
123	37	metagenomics_24	proteomics_38	-0.021479692519535423
140	22	metagenomics_41	proteomics_23	0.021466950583267946
29	22	proteomics_30	proteomics_23	0.02146384821302898
73	51	proteomics_74	proteomics_52	0.021453958375562937
138	103	metagenomics_39	metagenomics_4	0.021435693193481997
15	0	proteomics_16	proteomics_1	-0.02142208777108071
78	44	proteomics_79	proteomics_45	0.021420472725376175
103	50	metagenomics_4	proteomics_51	0.021419777407091296
52	24	proteomics_53	proteomics_25	0.021419767109590912
87	56	proteomics_88	proteomics_57	0.02140919875938839
30	11	proteomics_31	proteomics_12	-0.02136538246662192
67	35	proteomics_68	proteomics_36	0.021359837080117478
143	112	metagenomics_44	metagenomics_13	-0.021356108958092763
142	2	metagenomics_43	proteomics_3	0.02135476768667175
131	60	metagenomics_32	proteomics_61	0.02134738318487059
144	52	metagenomics_45	proteomics_53	-0.021346906956025723
112	47	metagenomics_13	proteomics_48	0.02133760598896582
45	9	proteomics_46	proteomics_10	0.021320187597955016
85	29	proteomics_86	proteomics_30	0.02131588042974456
111	40	metagenomics_12	proteomics_41	-0.021309205293425386
149	29	metagenomics_50	proteomics_30	0.021300959908424146
137	52	metagenomics_38	proteomics_53	-0.021277475140367118
119	29	metagenomics_20	proteomics_30	-0.02127224671077538
123	18	metagenomics_24	proteomics_19	-0.02126990426175511
76	26	proteomics_77	proteomics_27	0.02124412752156462
86	74	proteomics_87	proteomics_75	0.02124370723191228
85	77	proteomics_86	proteomics_78	0.021230795087015357
100	29	metagenomics_1	proteomics_30	-0.021219133792294585
109	19	metagenomics_10	proteomics_20	-0.021211653152256114
144	51	metagenomics_45	proteomics_52	-0.021208027967784635
142	76	metagenomics_43	proteomics_77	-0.021203893167249934
113	58	metagenomics_14	proteomics_59	0.02118089873580703
42	4	proteomics_43	proteomics_5	0.021180231732352964
60	44	proteomics_61	proteomics_45	-0.021177874234863874
100	70	metagenomics_1	proteomics_71	-0.021141412403875987
133	124	metagenomics_34	metagenomics_25	0.021139676338128587
66	52	proteomics_67	proteomics_53	-0.02113915648190681
13	11	proteomics_14	proteomics_12	-0.021126737209074417
18	16	proteomics_19	proteomics_17	0.021098333643346075
129	86	metagenomics_30	proteomics_87	0.021090293621101
121	41	metagenomics_22	proteomics_42	-0.021081875577699864
148	16	metagenomics_49	proteomics_17	-0.021066308239841916
136	126	metagenomics_37	metagenomics_27	0.021065811864538188
91	41	proteomics_92	proteomics_42	0.021059341874045658
58	51	proteomics_59	proteomics_52	-0.021054560216617377
91	78	proteomics_92	proteomics_79	-0.02104538802033133
98	45	proteomics_99	proteomics_46	-0.02104429419043429
99	7	proteomics_100	proteomics_8	-0.02103953402360755
131	42	metagenomics_32	proteomics_43	-0.021024742225591874
107	6	metagenomics_8	proteomics_7	0.020984021072189562
116	26	metagenomics_17	proteomics_27	-0.02098387371730719
100	63	metagenomics_1	proteomics_64	0.020960006910773075
135	91	metagenomics_36	proteomics_92	-0.02095160432957166
101	91	metagenomics_2	proteomics_92	0.020930913537382946
148	50	metagenomics_49	proteomics_51	0.020923835432699316
76	21	proteomics_77	proteomics_22	-0.02087985323974023
118	3	metagenomics_19	proteomics_4	0.02087314743484161
147	124	metagenomics_48	metagenomics_25	0.02087226511470984
135	63	metagenomics_36	proteomics_64	0.02087110738404437
101	15	metagenomics_2	proteomics_16	0.0208584699282045
97	29	proteomics_98	proteomics_30	0.020840739579112953
130	65	metagenomics_31	proteomics_66	-0.020838252519449846
36	2	proteomics_37	proteomics_3	0.020825676901128028
68	58	proteomics_69	proteomics_59	-0.020825009491593854
137	57	metagenomics_38	proteomics_58	-0.02082150925244903
25	5	proteomics_26	proteomics_6	0.0208025678345323
58	33	proteomics_59	proteomics_34	0.020778144515859173
128	77	metagenomics_29	proteomics_78	0.020771175869905956
133	74	metagenomics_34	proteomics_75	-0.020751147147584074
145	114	metagenomics_46	metagenomics_15	-0.02074982422951114
148	132	metagenomics_49	metagenomics_33	0.020749493638518284
38	10	proteomics_39	proteomics_11	-0.020743444809231876
54	30	proteomics_55	proteomics_31	0.020726016559028997
72	8	proteomics_73	proteomics_9	0.02072218808013648
100	54	metagenomics_1	proteomics_55	-0.020717127902604875
142	39	metagenomics_43	proteomics_40	-0.020709388186532687
106	50	metagenomics_7	proteomics_51	0.020705756328805787
22	16	proteomics_23	proteomics_17	-0.020692053417875837
112	104	metagenomics_13	metagenomics_5	0.020682222608673823
67	42	proteomics_68	proteomics_43	0.020679751761158296
132	49	metagenomics_33	proteomics_50	-0.02067921584765438
112	12	metagenomics_13	proteomics_13	-0.020671602733768193
38	18	proteomics_39	proteomics_19	-0.020669130377831496
20	16	proteomics_21	proteomics_17	-0.020668687286196155
142	106	metagenomics_43	metagenomics_7	-0.020668042406375448
124	3	metagenomics_25	proteomics_4	0.020665485078950847
70	10	proteomics_71	proteomics_11	-0.02065123699787712
110	64	metagenomics_11	proteomics_65	-0.020641755496191787
100	48	metagenomics_1	proteomics_49	0.020618777201239818
113	102	metagenomics_14	metagenomics_3	-0.02061697208160721
120	12	metagenomics_21	proteomics_13	0.020611272120406785
122	89	metagenomics_23	proteomics_90	0.020610440223721414
39	17	proteomics_40	proteomics_18	0.020572792877510064
137	51	metagenomics_38	proteomics_52	-0.02056898353960398
102	25	metagenomics_3	proteomics_26	0.020567701733254326
119	74	metagenomics_20	proteomics_75	-0.020567598456509503
107	62	metagenomics_8	proteomics_63	-0.02052997258990903
84	6	proteomics_85	proteomics_7	-0.020527566766365524
95	79	proteomics_96	proteomics_80	-0.02052017454064528
88	71	proteomics_89	proteomics_72	-0.02050654864800206
42	18	proteomics_43	proteomics_19	0.020497048929971666
35	27	proteomics_36	proteomics_28	0.020482707691067387
126	73	metagenomics_27	proteomics_74	-0.02047144401120042
115	27	metagenomics_16	proteomics_28	-0.02046780726653638
71	53	proteomics_72	proteomics_54	0.02045489347014646
54	51	proteomics_55	proteomics_52	0.020450441170806723
125	57	metagenomics_26	proteomics_58	-0.020448519194089188
68	27	proteomics_69	proteomics_28	0.020448361300233527
145	26	metagenomics_46	proteomics_27	0.0204472725206116
141	27	metagenomics_42	proteomics_28	-0.020436748730048814
95	29	proteomics_96	proteomics_30	0.020434696791218634
104	24	metagenomics_5	proteomics_25	-0.020434529809857025
99	31	proteomics_100	proteomics_32	-0.020416335755727356
149	31	metagenomics_50	proteomics_32	0.0204149479758889
72	7	proteomics_73	proteomics_8	-0.02041005552623257
11	2	proteomics_12	proteomics_3	-0.020403629455851544
140	102	metagenomics_41	metagenomics_3	0.02040143363791945
117	115	metagenomics_18	metagenomics_16	0.02039455965784947
141	98	metagenomics_42	proteomics_99	-0.020394432749405167
44	8	proteomics_45	proteomics_9	-0.02039229760944034
133	73	metagenomics_34	proteomics_74	-0.020367985836393956
141	9	metagenomics_42	proteomics_10	0.020363999416698232
129	45	metagenomics_30	proteomics_46	-0.02035438353786653
33	0	proteomics_34	proteomics_1	-0.02035236866367148
60	24	proteomics_61	proteomics_25	-0.020351185207973983
98	18	proteomics_99	proteomics_19	-0.020346499218583402
97	8	proteomics_98	proteomics_9	-0.02034007490470135
90	33	proteomics_91	proteomics_34	0.020339757084120075
146	113	metagenomics_47	metagenomics_14	-0.020331737935400773
124	91	metagenomics_25	proteomics_92	0.020317565702888122
61	54	proteomics_62	proteomics_55	0.020317114687765262
59	15	proteomics_60	proteomics_16	-0.020307790150517833
88	35	proteomics_89	proteomics_36	-0.02030482053297626
143	67	metagenomics_44	proteomics_68	0.02029519726191696
41	9	proteomics_42	proteomics_10	-0.02027786234812127
89	50	proteomics_90	proteomics_51	0.020266036755416425
83	78	proteomics_84	proteomics_79	0.020256954665233654
109	53	metagenomics_10	proteomics_54	0.02025669629026139
124	71	metagenomics_25	proteomics_72	0.020254427220370474
47	42	proteomics_48	proteomics_43	-0.02024291291875474
24	13	proteomics_25	proteomics_14	0.020239801579985492
126	96	metagenomics_27	proteomics_97	-0.020238000338529717
51	35	proteomics_52	proteomics_36	-0.020221639901929087
51	24	proteomics_52	proteomics_25	0.020207784236344256
67	24	proteomics_68	proteomics_25	0.02020201207932814
105	66	metagenomics_6	proteomics_67	0.02019728114160936
143	47	metagenomics_44	proteomics_48	0.020176308622507542
98	67	proteomics_99	proteomics_68	-0.020171806915366887
141	88	metagenomics_42	proteomics_89	-0.02015318747152123
29	15	proteomics_30	proteomics_16	0.020151751598951065
109	18	metagenomics_10	proteomics_19	-0.020145969875730946
80	78	proteomics_81	proteomics_79	0.020144913528606305
75	63	proteomics_76	proteomics_64	-0.020143715938804114
123	68	metagenomics_24	proteomics_69	0.02012590192684956
144	57	metagenomics_45	proteomics_58	-0.020104771477894703
68	14	proteomics_69	proteomics_15	0.02010153442865096
120	107	metagenomics_21	metagenomics_8	-0.020091488401879368
110	86	metagenomics_11	proteomics_87	-0.020091065882012822
143	54	metagenomics_44	proteomics_55	-0.02008918571689807
109	10	metagenomics_10	proteomics_11	-0.020083179297038827
81	56	proteomics_82	proteomics_57	0.020067199707900336
98	95	proteomics_99	proteomics_96	-0.02006527664983475
72	31	proteomics_73	proteomics_32	0.020064401666355466
45	15	proteomics_46	proteomics_16	-0.02006421825269874
86	44	proteomics_87	proteomics_45	-0.02006117898223609
48	1	proteomics_49	proteomics_2	0.02005476362484141
88	9	proteomics_89	proteomics_10	-0.02005101824610059
82	78	proteomics_83	proteomics_79	0.020044706470903763
137	23	metagenomics_38	proteomics_24	-0.020031205198043894
71	1	proteomics_72	proteomics_2	-0.020030837934759932
117	30	metagenomics_18	proteomics_31	0.020030481954785812
52	30	proteomics_53	proteomics_31	-0.02002189116018499
118	9	metagenomics_19	proteomics_10	0.020009398916918584
91	83	proteomics_92	proteomics_84	-0.020003762715273668
